S11367CA	f	L2.p4	Animals as Consumers (prerequisite)	Science	MI	{9,10,11,12}	S11367C1	{S11368B7,S11368B8}	D1000361
S11367CB	f	L2.p5	Common Elements (prerequisite)	Science	MI	{9,10,11,12}	S11367C1	{S11368B4,S11368B5,S11368B6}	D1000361
S11367CC	f	B2.1	Transformation of Matter and Energy in Cells	Science	MI	{9,10,11,12}	S11367C1	{S11368B1,S11368B2,S11368B3}	D1000361
S11367CD	f	B2.1x	Cell Differentiation	Science	MI	{9,10,11,12}	S11367C1	{S11368AF,S11368B0}	D1000361
S11367CE	f	B2.2	Organic Molecules	Science	MI	{9,10,11,12}	S11367C1	{S11368AA,S11368AB,S11368AC,S11368AD,S11368AE}	D1000361
S11367CF	f	B2.2x	Proteins	Science	MI	{9,10,11,12}	S11367C1	{S11368A8,S11368A9}	D1000361
S11367D0	f	B2.3	Maintaining Environmental Stability	Science	MI	{9,10,11,12}	S11367C1	{S11368A5,S11368A6,S11368A7}	D1000361
S11367D1	f	B2.3x	Homeostasis	Science	MI	{9,10,11,12}	S11367C1	{S11368A1,S11368A2,S11368A3,S11368A4}	D1000361
S11367D2	f	B2.4	Cell Specialization	Science	MI	{9,10,11,12}	S11367C1	{S1136898,S1136899,S113689A,S113689B,S113689C,S113689D,S113689E,S113689F,S11368A0}	D1000361
S11367D3	f	B2.5	Living Organism Composition	Science	MI	{9,10,11,12}	S11367C1	{S1136894,S1136895,S1136896,S1136897}	D1000361
S11367D4	f	B2.5x	Energy Transfer	Science	MI	{9,10,11,12}	S11367C1	{S113688F,S1136890,S1136891,S1136892,S1136893}	D1000361
S11367D5	f	B2.6x	Internal/External Cell Regulation	Science	MI	{9,10,11,12}	S11367C1	{S113688A,S113688B,S113688C,S113688D,S113688E}	D1000361
S11367C2	f	B3	Interdependence of Living Systems and the Environment	Science	MI	{9,10,11,12}	D1000361	{S11367D6,S11367D7,S11367D8,S11367D9,S11367DA,S11367DB,S11367DC,S11367DD,S11367DE,S11367DF,S11367E0}	D1000361
S11367D6	f	L3.p1	Populations, Communities, and Ecosystems (prerequisite)	Science	MI	{9,10,11,12}	S11367C2	{S1136889}	D1000361
S11367D7	f	L3.p2	Relationships Among Organisms (prerequisite)	Science	MI	{9,10,11,12}	S11367C2	{S1136885,S1136886,S1136887,S1136888}	D1000361
S11367D8	f	L3.p3	Factors Influencing Ecosystems (prerequisite)	Science	MI	{9,10,11,12}	S11367C2	{S1136881,S1136882,S1136883,S1136884}	D1000361
S11367D9	f	L3.p4	Human Impact on Ecosystems (prerequisite)	Science	MI	{9,10,11,12}	S11367C2	{S1136880}	D1000361
S11367DA	f	B3.1	Photosynthesis and Respiration	Science	MI	{9,10,11,12}	S11367C2	{S113687A,S113687B,S113687C,S113687D,S113687E,S113687F}	D1000361
S11367DB	f	B3.2	Ecosystems	Science	MI	{9,10,11,12}	S11367C2	{S1136877,S1136878,S1136879}	D1000361
S11367DC	f	B3.3	Element Recombination	Science	MI	{9,10,11,12}	S11367C2	{S1136875,S1136876}	D1000361
S11367DD	f	B3.4	Changes in Ecosystems	Science	MI	{9,10,11,12}	S11367C2	{S1136872,S1136873,S1136874}	D1000361
S11367E1	f	L4.p1	Reproduction (prerequisite)	Science	MI	{9,10,11,12}	S11367C3	{S113684C,S113684D}	D1000361
S11367E2	f	L4.p2	Heredity and Environment (prerequisite)	Science	MI	{9,10,11,12}	S11367C3	{S113684E}	D1000361
S11367E3	f	B4.1	Genetics and Inherited Traits	Science	MI	{9,10,11,12}	S11367C3	{S113684F,S1136850,S1136851,S1136852,S1136853}	D1000361
S11367E4	f	B4.2	DNA	Science	MI	{9,10,11,12}	S11367C3	{S1136854,S1136855,S1136856,S1136857,S1136858}	D1000361
S11367E5	f	B4.2x	DNA, RNA, and Protein Synthesis	Science	MI	{9,10,11,12}	S11367C3	{S1136859,S113685A,S113685B,S113685C}	D1000361
S11367E6	f	B4.3	Cell Division – Mitosis and Meiosis	Science	MI	{9,10,11,12}	S11367C3	{S113685D,S113685E,S113685F,S1136860,S1136861,S1136862,S1136863}	D1000361
S11367E7	f	B4.4x	Genetic Variation	Science	MI	{9,10,11,12}	S11367C3	{S1136864,S1136865,S1136866}	D1000361
S11367E8	f	B4.r5x	Recombinant DNA (recommended)	Science	MI	{9,10,11,12}	S11367C3	{S1136867,S1136868}	D1000361
S11367C4	f	B5	Evolution and Biodiversity	Science	MI	{9,10,11,12}	D1000361	{S11367E9,S11367EA,S11367EB,S11367EC,S11367ED}	D1000361
S11367E9	f	L5.p1	Survival and Extinction (prerequisite)	Science	MI	{9,10,11,12}	S11367C4	{S1136836,S1136837,S1136838,S1136839}	D1000361
S11367EA	f	L5.p2	Classification (prerequisite)	Science	MI	{9,10,11,12}	S11367C4	{S113683A}	D1000361
S11367EB	f	B5.1	Theory of Evolution	Science	MI	{9,10,11,12}	S11367C4	{S113683B,S113683C,S113683D,S113683E,S113683F,S1136840,S1136841}	D1000361
S11367EC	f	B5.2x	Molecular Evidence	Science	MI	{9,10,11,12}	S11367C4	{S1136842,S1136843,S1136844,S1136845}	D1000361
S11367ED	f	B5.3	Natural Selection	Science	MI	{9,10,11,12}	S11367C4	{S1136846,S1136847,S1136848,S1136849,S113684A,S113684B}	D1000361
S11367EE	f	C1	Inquiry, Reflection, and Social Implications	Science	MI	{9,10,11,12}	D1000362	{S1136820,S1136821}	D1000362
S1136820	f	C1.1	Scientific Inquiry	Science	MI	{9,10,11,12}	S11367EE	{S11368C4,S11368C5,S11368C6,S11368C7,S11368C8,S11368C9,S11368CA,S11368CB,S11368CC}	D1000362
S1136821	f	C1.2	Scientific Reflection and Social Implications	Science	MI	{9,10,11,12}	S11367EE	{S11368CD,S11368CE,S11368CF,S11368D0,S11368D1,S11368D2,S11368D3,S11368D4,S11368D5,S11368D6,S11368D7}	D1000362
S11367EF	f	C2	Forms of Energy	Science	MI	{9,10,11,12}	D1000362	{S1136819,S113681A,S113681B,S113681C,S113681D,S113681E,S113681F}	D1000362
S1136819	f	P2.p1	Potential Energy (prerequisite)	Science	MI	{9,10,11,12}	S11367EF	{S11368D8,S11368D9}	D1000362
S113681A	f	C2.1x	Chemical Potential Energy	Science	MI	{9,10,11,12}	S11367EF	{S11368DA,S11368DB,S11368DC}	D1000362
S113681B	f	C2.2	Molecules in Motion	Science	MI	{9,10,11,12}	S11367EF	{S11368DD,S11368DE}	D1000362
S113681C	f	C2.2x	Molecular Entropy	Science	MI	{9,10,11,12}	S11367EF	{S11368DF,S11368E0,S11368E1,S11368E2}	D1000362
S113681D	f	C2.3x	Breaking Chemical Bonds	Science	MI	{9,10,11,12}	S11367EF	{S11368E3,S11368E4}	D1000362
S113681E	f	C2.4x	Electron Movement	Science	MI	{9,10,11,12}	S11367EF	{S11368E5,S11368E6,S11368E7,S11368E8}	D1000362
S113681F	f	C2.5x	Nuclear Stability	Science	MI	{9,10,11,12}	S11367EF	{S11368E9,S11368EA,S11368EB,S11368EC}	D1000362
S11367F0	f	C3	Energy Transfer and Conservation	Science	MI	{9,10,11,12}	D1000362	{S1136810,S1136811,S1136812,S1136813,S1136814,S1136815,S1136816,S1136817,S1136818}	D1000362
S1136810	f	P3.p1	Conservation of Energy (prerequisite)	Science	MI	{9,10,11,12}	S11367F0	{S11368ED}	D1000362
S1136811	f	C3.1x	Hess's Law	Science	MI	{9,10,11,12}	S11367F0	{S11368EE,S11368EF,S11368F0,S11368F1}	D1000362
S1136812	f	P3.p2	Energy Transfer (prerequisite)	Science	MI	{9,10,11,12}	S11367F0	{S11368F2}	D1000362
S1136813	f	C3.2x	Enthalpy	Science	MI	{9,10,11,12}	S11367F0	{S11368F3,S11368F4}	D1000362
S1136814	f	C3.3	Heating Impacts	Science	MI	{9,10,11,12}	S11367F0	{S11368F5,S11368F6}	D1000362
S1136815	f	C3.3x	Bond Energy	Science	MI	{9,10,11,12}	S11367F0	{S11368F7}	D1000362
S1136816	f	C3.4	Endothermic and Exothermic Reactions	Science	MI	{9,10,11,12}	S11367F0	{S11368F8,S11368F9}	D1000362
S1136817	f	C3.4x	Enthalpy and Entropy	Science	MI	{9,10,11,12}	S11367F0	{S11368FA,S11368FB,S11368FC,S11368FD,S11368FE}	D1000362
S1136818	f	C3.5x	Mass Defect	Science	MI	{9,10,11,12}	S11367F0	{S11368FF}	D1000362
S11367F1	f	C4	Properties of Matter	Science	MI	{9,10,11,12}	D1000362	{S1136800,S1136801,S1136802,S1136803,S113690C,S1136804,S1136805,S1136806,S1136807,S1136808,S1136809,S113680A,S113680B,S113680C,S113680D,S113680E,S113680F}	D1000362
S1136800	f	P4.p1	Kinetic Molecular Theory (prerequisite)	Science	MI	{9,10,11,12}	S11367F1	{S1136900,S1136901,S1136902}	D1000362
S1136801	f	P4.p2	Elements, Compounds, and Mixtures (prerequisite)	Science	MI	{9,10,11,12}	S11367F1	{S1136903,S1136904,S1136905,S1136906}	D1000362
S1136802	f	C4.1x	Molecular and Empirical Formulae	Science	MI	{9,10,11,12}	S11367F1	{S1136907,S1136908,S1136909}	D1000362
S1136803	f	C4.2	Nomenclature	Science	MI	{9,10,11,12}	S11367F1	{S113690A,S113690B}	D1000362
S113690C	f	C4.2x	Nomenclature	Science	MI	{9,10,11,12}	S11367F1	{S113690D,S113690E,S113690F}	D1000362
S1136804	f	C4.3	Properties of Substances	Science	MI	{9,10,11,12}	S11367F1	{S1136910,S1136911}	D1000362
S1136805	f	C4.3x	Solids	Science	MI	{9,10,11,12}	S11367F1	{S1136912,S1136913,S1136914,S1136915,S1136916,S1136917,S1136918}	D1000362
S1136806	f	C4.4x	Molecular Polarity	Science	MI	{9,10,11,12}	S11367F1	{S1136919,S113691A}	D1000362
S1136807	f	C4.5x	Ideal Gas Law	Science	MI	{9,10,11,12}	S11367F1	{S113691B,S113691C,S113691D}	D1000362
S1136808	f	C4.6x	Moles	Science	MI	{9,10,11,12}	S11367F1	{S113691E,S113691F}	D1000362
S1136809	f	C4.7x	Solutions	Science	MI	{9,10,11,12}	S11367F1	{S1136920,S1136921}	D1000362
S113680A	f	C4.8	Atomic Structure	Science	MI	{9,10,11,12}	S11367F1	{S1136922,S1136923,S1136924,S1136925}	D1000362
S113680B	f	C4.8x	Electron Configuration	Science	MI	{9,10,11,12}	S11367F1	{S1136926,S1136927,S1136928,S1136929,S113692A}	D1000362
S113680C	f	C4.9	Periodic Table	Science	MI	{9,10,11,12}	S11367F1	{S113692B}	D1000362
S113680D	f	C4.9x	Electron Energy Levels	Science	MI	{9,10,11,12}	S11367F1	{S113692C,S113692D}	D1000362
S113680E	f	C4.10	Neutral Atoms, Ions, and Isotopes	Science	MI	{9,10,11,12}	S11367F1	{S113692E,S113692F}	D1000362
S113680F	f	C4.10x	Average Atomic Mass	Science	MI	{9,10,11,12}	S11367F1	{S1136930,S1136931,S1136932}	D1000362
S11367F2	f	C5	Changes in Matter	Science	MI	{9,10,11,12}	D1000362	{S11367F3,S11367F4,S11367F5,S11367F6,S11367F7,S11367F8,S11367F9,S11367FA,S11367FB,S11367FC,S11367FD,S11367FE,S11367FF}	D1000362
S11367F3	f	P5.p1	Conservation of Matter (prerequisite)	Science	MI	{9,10,11,12}	S11367F2	{S1136933}	D1000362
S11367F4	f	C5.r1x	Rates of Reactions (recommended)	Science	MI	{9,10,11,12}	S11367F2	{S1136934,S1136935}	D1000362
S11367F5	f	C5.2	Chemical Changes	Science	MI	{9,10,11,12}	S11367F2	{S1136936,S1136937,S1136938}	D1000362
S11367F6	f	C5.2x	Balancing Equations	Science	MI	{9,10,11,12}	S11367F2	{S1136939,S113693A,S113693B,S113693C}	D1000362
S11367F7	f	C5.3x	Equilibrium	Science	MI	{9,10,11,12}	S11367F2	{S113693D,S113693E,S113693F}	D1000362
S11367F8	f	C5.4	Phase Change/Diagrams	Science	MI	{9,10,11,12}	S11367F2	{S1136940,S1136941}	D1000362
S11367F9	f	C5.4x	Changes of State	Science	MI	{9,10,11,12}	S11367F2	{S1136942,S1136943,S1136944}	D1000362
S11367FA	f	C5.5	Chemical Bonds — Trends	Science	MI	{9,10,11,12}	S11367F2	{S1136945,S1136946}	D1000362
S11367FB	f	C5.5x	Chemical Bonds	Science	MI	{9,10,11,12}	S11367F2	{S1136947,S1136948,S1136949}	D1000362
S11367FC	f	C5.6x	Reduction/Oxidation Reactions	Science	MI	{9,10,11,12}	S11367F2	{S113694A,S113694B,S113694C,S113694D,S113694E}	D1000362
S11367FD	f	C5.7	Acids and Bases	Science	MI	{9,10,11,12}	S11367F2	{S113694F,S1136950,S1136951,S1136952,S1136953}	D1000362
S11367FE	f	C5.7x	Brønsted-Lowry	Science	MI	{9,10,11,12}	S11367F2	{S1136954,S1136955,S1136956,S1136957}	D1000362
S11367FF	f	C5.8	Carbon Chemistry	Science	MI	{9,10,11,12}	S11367F2	{S1136958,S1136959,S113695A}	D1000362
S113695B	f	E1	Inquiry, Reflection, and Social Implications	Science	MI	{9,10,11,12}	D1000363	{S1136978,S1136979}	D1000363
S1136978	f	E1.1	Scientific Inquiry	Science	MI	{9,10,11,12}	S113695B	{S11369A2,S11369A3,S11369A4,S11369A5,S11369A6,S11369A7,S11369A8,S11369A9,S11369AA}	D1000363
S1136979	f	E1.2	Scientific Reflection and Social Implications	Science	MI	{9,10,11,12}	S113695B	{S11369AB,S11369AC,S11369AD,S11369AE,S11369AF,S11369B0,S11369B1,S11369B2,S11369B3,S11369B4,S11369B5}	D1000363
S113695C	f	E2	Earth Systems	Science	MI	{9,10,11,12}	D1000363	{S1136974,S1136975,S1136976,S1136977}	D1000363
S1136974	f	E2.1	Earth Systems Overview	Science	MI	{9,10,11,12}	S113695C	{S11369B6,S11369B7,S11369B8}	D1000363
S1136975	f	E2.2	Energy in Earth Systems	Science	MI	{9,10,11,12}	S113695C	{S11369B9,S11369BA,S11369BB,S11369BC,S11369BD,S11369BE}	D1000363
S1136976	f	E2.3	Biogeochemical Cycles	Science	MI	{9,10,11,12}	S113695C	{S11369BF,S11369C0,S11369C1,S11369C2}	D1000363
S1136977	f	E2.4	Resources and Human Impacts on Earth Systems	Science	MI	{9,10,11,12}	S113695C	{S11369C3,S11369C4,S11369C5,S11369C6}	D1000363
S113695D	f	E3	Solid Earth	Science	MI	{9,10,11,12}	D1000363	{S113696D,S113696E,S113696F,S1136970,S1136971,S1136972,S1136973}	D1000363
S113696D	f	E3.p1	Landforms and Soils (prerequisite)	Science	MI	{9,10,11,12}	S113695D	{S11369C7,S11369C8,S11369C9}	D1000363
S113696E	f	E3.p2	Rocks and Minerals (prerequisite)	Science	MI	{9,10,11,12}	S113695D	{S11369CA,S11369CB}	D1000363
S113696F	f	E3.p3	Basic Plate Tectonics (prerequisite)	Science	MI	{9,10,11,12}	S113695D	{S11369CC,S11369CD,S11369CE}	D1000363
S1136970	f	E3.1	Advanced Rock Cycle	Science	MI	{9,10,11,12}	S113695D	{S11369CF,S11369D0,S11369D1,S11369D2,S11369D3}	D1000363
S1136971	f	E3.2	Interior of the Earth	Science	MI	{9,10,11,12}	S113695D	{S11369D4,S11369D5,S11369D6,S11369D7}	D1000363
S1136972	f	E3.3	Plate Tectonics Theory	Science	MI	{9,10,11,12}	S113695D	{S11369D8,S11369D9,S11369DA,S11369DB,S11369DC,S11369DD}	D1000363
S1136973	f	E3.4	Earthquakes and Volcanoes	Science	MI	{9,10,11,12}	S113695D	{S11369DE,S11369DF,S11369E0,S11369E1,S11369E2,S11369E3}	D1000363
S113695E	f	E4	Fluid Earth	Science	MI	{9,10,11,12}	D1000363	{S1136967,S1136968,S1136969,S113696A,S113696B,S113696C}	D1000363
S1136967	f	E4.p1	Water Cycle (prerequisite)	Science	MI	{9,10,11,12}	S113695E	{S11369E4,S11369E5,S11369E6,S11369E7}	D1000363
S1136968	f	E4.p2	Weather and the Atmosphere (prerequisite)	Science	MI	{9,10,11,12}	S113695E	{S11369E8,S11369E9,S11369EA,S11369EB,S11369EC,S11369ED,S11369EE,S11369EF,S11369F0}	D1000363
S1136969	f	E4.p3	Glaciers (prerequisite)	Science	MI	{9,10,11,12}	S113695E	{S11369F1,S11369F2,S11369F3}	D1000363
S113696A	f	E4.1	Hydrogeology	Science	MI	{9,10,11,12}	S113695E	{S11369F4,S11369F5,S11369F6}	D1000363
S113696B	f	E4.2	Oceans and Climate	Science	MI	{9,10,11,12}	S113695E	{S11369F7,S11369F8,S11369F9,S11369FA,S11369FB,S11369FC,S11369FD}	D1000363
S113696C	f	E4.3	Severe Weather	Science	MI	{9,10,11,12}	S113695E	{S11369FE,S11369FF,S1136A00,S1136A01,S1136A02,S1136A03,S1136A04}	D1000363
S113695F	f	E5	The Earth in Space and Time	Science	MI	{9,10,11,12}	D1000363	{S1136960,S1136961,S1136962,S1136963,S1136964,S1136965,S1136966}	D1000363
S1136960	f	E5.p1	Sky Observations (prerequisite)	Science	MI	{9,10,11,12}	S113695F	{S1136A05,S1136A06,S1136A07,S1136A08}	D1000363
S1136961	f	E5.1	The Earth in Space	Science	MI	{9,10,11,12}	S113695F	{S1136A09,S1136A0A,S1136A0B,S1136A0C}	D1000363
S1136962	f	E5.2	The Sun	Science	MI	{9,10,11,12}	S113695F	{S1136A0D,S1136A0E,S1136A0F,S1136A10}	D1000363
S1136963	f	E5.2x	Stellar Evolution	Science	MI	{9,10,11,12}	S113695F	{S1136A11,S1136A12,S1136A13,S1136A14}	D1000363
S1136964	f	E5.3	Earth History and Geologic Time	Science	MI	{9,10,11,12}	S113695F	{S1136A15,S1136A16,S1136A17,S1136A18}	D1000363
S1136965	f	E5.3x	Geologic Dating	Science	MI	{9,10,11,12}	S113695F	{S1136A19,S1136A1A,S1136A1B}	D1000363
S1136966	f	E5.4	Climate Change	Science	MI	{9,10,11,12}	S113695F	{S1136A1C,S1136A1D,S1136A1E,S1136A1F,S1136A20,S1136A21,S1136A22,S1136A23,S1136A24,S1136A25}	D1000363
S113A6A6	f	1:	Nutrition and Physical Activity	Health	MI	{9,10,11,12}	D1000394	{S113A6AD,S113A6AE,S113A6AF,S113A6B0,S113A6B1,S113A6B2,S113A6B3}	D1000394
S113A6AD	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6A6	{S113A73D}	D1000394
S113A6AE	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6A6	{S113A73C}	D1000394
S113A6AF	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6A6	{S113A73A,S113A73B}	D1000394
S113A6B0	f	5:	Goal Setting	Health	MI	{9,10,11,12}	S113A6A6	{S113A736,S113A737,S113A738,S113A739}	D1000394
S113A6B1	f	6:	Decision Making	Health	MI	{9,10,11,12}	S113A6A6	{S113A735}	D1000394
S113A6B2	f	8:	Advocacy	Health	MI	{9,10,11,12}	S113A6A6	{S113A734}	D1000394
S113A6B3	f	\N	Recommended:	Health	MI	{9,10,11,12}	S113A6A6	{S113A6B4,S113A6B5}	D1000394
S113A6B4	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6B3	{S113A732,S113A733}	D1000394
S113A6B5	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6B3	{S113A730,S113A731}	D1000394
S113A6A7	f	2:	Alcohol, Tobacco, and Other Drugs	Health	MI	{9,10,11,12}	D1000394	{S113A6B6,S113A6B7,S113A6B8,S113A6B9,S113A6BA,S113A6BB,S113A6BC}	D1000394
S113A6B6	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6A7	{S113A72E,S113A72F}	D1000394
S113A6B7	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6A7	{S113A72C,S113A72D}	D1000394
S113A6B8	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6A7	{S113A72B}	D1000394
S113A6B9	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6A7	{S113A729,S113A72A}	D1000394
S113A6BA	f	6:	Decision Making	Health	MI	{9,10,11,12}	S113A6A7	{S113A728}	D1000394
S113A6BB	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6A7	{S113A727}	D1000394
S113A6BC	f	8:	Advocacy	Health	MI	{9,10,11,12}	S113A6A7	{S113A725,S113A726}	D1000394
S113A6A8	f	3:	Safety	Health	MI	{9,10,11,12}	D1000394	{S113A6BD,S113A6BE,S113A6BF,S113A6C0,S113A6C1,S113A6C2}	D1000394
S113A6BD	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6A8	{S113A721,S113A722,S113A723,S113A724}	D1000394
S113A6BE	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6A8	{S113A71F,S113A720}	D1000394
S113A6BF	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6A8	{S113A71B,S113A71C,S113A71D,S113A71E}	D1000394
S113A6C0	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6A8	{S113A719,S113A71A}	D1000394
S113A6C1	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6A8	{S113A718}	D1000394
S113A6C2	f	\N	Recommended	Health	MI	{9,10,11,12}	S113A6A8	{S113A6C3,S113A6C4,S113A6C5}	D1000394
S113A6C3	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6C2	{S113A717}	D1000394
S113A6C4	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6C2	{S113A716}	D1000394
S113A6C5	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6C2	{S113A714,S113A715}	D1000394
S113A6A9	f	4:	Social and Emotional Health	Health	MI	{9,10,11,12}	D1000394	{S113A6C6,S113A6C7,S113A6C8,S113A6C9,S113A6CA,S113A6CB,S113A6CC}	D1000394
S113A6C6	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6A9	{S113A712,S113A713}	D1000394
S113A6C7	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6A9	{S113A710,S113A711}	D1000394
S113A6C8	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6A9	{S113A70F}	D1000394
S113A6C9	f	5:	Goal Setting	Health	MI	{9,10,11,12}	S113A6A9	{S113A70E}	D1000394
S113A6CA	f	6:	Decision Making	Health	MI	{9,10,11,12}	S113A6A9	{S113A70C,S113A70D}	D1000394
S113A6CB	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6A9	{S113A70A,S113A70B}	D1000394
S113A6CC	f	\N	Recommended	Health	MI	{9,10,11,12}	S113A6A9	{S113A6CD,S113A6CE,S113A6CF,S113A6D0}	D1000394
S113A6CD	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6CC	{S113A709}	D1000394
S113A6CE	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6CC	{S113A708}	D1000394
S113A6CF	f	5:	Goal Setting	Health	MI	{9,10,11,12}	S113A6CC	{S113A707}	D1000394
S113A6D0	f	6:	Decision Making	Health	MI	{9,10,11,12}	S113A6CC	{S113A706}	D1000394
S113A6AA	f	5:	Personal Health and Wellness	Health	MI	{9,10,11,12}	D1000394	{S113A6D1,S113A6D2,S113A6D3,S113A6D4,S113A6D5,S113A6D6}	D1000394
S113A6D1	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6AA	{S113A703,S113A704,S113A705}	D1000394
S113A6D2	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6AA	{S113A701,S113A702}	D1000394
S113A6D3	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6AA	{S113A6FE,S113A6FF,S113A700}	D1000394
S113A6D4	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6AA	{S113A6FD}	D1000394
S113A6D5	f	5:	Goal Setting	Health	MI	{9,10,11,12}	S113A6AA	{S113A6FC}	D1000394
S113A6D6	f	\N	Recommended	Health	MI	{9,10,11,12}	S113A6AA	{S113A6D7,S113A6D8,S113A6D9}	D1000394
S113A6D7	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6D6	{S113A6FB}	D1000394
S113A6D8	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6D6	{S113A6FA}	D1000394
S113A6D9	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6D6	{S113A6F9}	D1000394
S113A6AB	f	6:	HIV Prevention	Health	MI	{9,10,11,12}	D1000394	{S113A6DA,S113A6DB,S113A6DC,S113A6DD,S113A6DE}	D1000394
S113A6DA	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6AB	{S113A6F1,S113A6F2,S113A6F3}	D1000394
S113A6DB	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6AB	{S113A6F4}	D1000394
S113A6DC	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6AB	{S113A6F5,S113A6F6}	D1000394
S113A6DD	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6AB	{S113A6F7}	D1000394
S113A6DE	f	\N	Recommended	Health	MI	{9,10,11,12}	S113A6AB	{S113A6DF}	D1000394
S113A6DF	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6DE	{S113A6F8}	D1000394
S113A6AC	f	7:	Sexuality Education	Health	MI	{9,10,11,12}	D1000394	{S113A6E0,S113A6E1,S113A6E2,S113A6E3,S113A6E4,S113A6E5,S113A6E6}	D1000394
S113A6E0	f	1:	Core Concepts	Health	MI	{9,10,11,12}	S113A6AC	{S113A6E7,S113A6E8,S113A6E9}	D1000394
S113A6E1	f	2:	Access Information	Health	MI	{9,10,11,12}	S113A6AC	{S113A6EA}	D1000394
S113A6E2	f	3:	Health Behaviors	Health	MI	{9,10,11,12}	S113A6AC	{S113A6EB}	D1000394
S113A6E3	f	4:	Influences	Health	MI	{9,10,11,12}	S113A6AC	{S113A6EC,S113A6ED}	D1000394
S113A6E4	f	5:	Goal Setting	Health	MI	{9,10,11,12}	S113A6AC	{S113A6EE}	D1000394
S113A6E5	f	6:	Decision Making	Health	MI	{9,10,11,12}	S113A6AC	{S113A6EF}	D1000394
S113A6E6	f	7:	Social Skills	Health	MI	{9,10,11,12}	S113A6AC	{S113A6F0}	D1000394
S103F0F5	f	\N	Earth Science	Science	MI	{9,10,11,12}	D1000280	{S103F0F6,S103F0F9,S103F0FE,S103F103,S103F107}	D1000280
S103F0F6	f	E1	Inquiry, Reflection, and Social Implications	Science	MI	{9,10,11,12}	S103F0F5	{S103F0F7,S103F0F8}	D1000280
S103F0F7	f	E1.1	Scientific Inquiry	Science	MI	{9,10,11,12}	S103F0F6	{S103F151,S103F152,S103F153,S103F154,S103F155}	D1000280
S103F0F8	f	E1.2	Scientific Reflection and Social Implications	Science	MI	{9,10,11,12}	S103F0F6	{S103F156,S103F157,S103F158,S103F159,S103F15A}	D1000280
S103F0F9	f	E2	Earth Systems	Science	MI	{9,10,11,12}	S103F0F5	{S103F0FA,S103F0FB,S103F0FC,S103F0FD}	D1000280
S103F0FA	f	E2.1	Earth Systems Overview	Science	MI	{9,10,11,12}	S103F0F9	{S103F15B,S103F15C,S103F15D}	D1000280
S103F0FB	f	E2.2	Energy in Earth Systems	Science	MI	{9,10,11,12}	S103F0F9	{S103F15E,S103F15F,S103F160,S103F161}	D1000280
S103F0FC	f	E2.3	Biogeochemical Cycles	Science	MI	{9,10,11,12}	S103F0F9	{S103F162}	D1000280
S103F0FD	f	E2.4	Resources and Human Impacts on Earth Systems	Science	MI	{9,10,11,12}	S103F0F9	{S103F163,S103F164}	D1000280
S103F0FE	f	E3	Solid Earth	Science	MI	{9,10,11,12}	S103F0F5	{S103F0FF,S103F100,S103F101,S103F102}	D1000280
S103F0FF	f	E3.1	Advanced Rock Cycle	Science	MI	{9,10,11,12}	S103F0FE	{S103F165,S103F166}	D1000280
S103F100	f	E3.2	Interior of the Earth	Science	MI	{9,10,11,12}	S103F0FE	{S103F167,S103F168,S103F169}	D1000280
